gene_id,token_id,gene_name,nonzero_median,gene_version_x,gene_biotype_x,Chromosome_x,Start_x,End_x,scenic_tf,gene_version_y,gene_biotype_y,Chromosome_y,Start_y,End_y,gene_version,gene_biotype,Chromosome,Start,End
ENSG00000170477,12735,KRT4,85.46526901131024,13.0,protein_coding,12,52806548.0,52814116.0,False,13.0,protein_coding,12,52806548.0,52814116.0,13.0,protein_coding,12,52806548.0,52814116.0
ENSG00000170482,12736,SLC23A1,2.676542384555059,17.0,protein_coding,5,139367195.0,139384553.0,False,17.0,protein_coding,5,139367195.0,139384553.0,17.0,protein_coding,5,139367195.0,139384553.0
ENSG00000170484,12737,KRT74,1.854759948844287,10.0,protein_coding,12,52565781.0,52573843.0,False,10.0,protein_coding,12,52565781.0,52573843.0,10.0,protein_coding,12,52565781.0,52573843.0
ENSG00000170485,12738,NPAS2,5.110574739510195,17.0,protein_coding,2,100820138.0,100996829.0,True,17.0,protein_coding,2,100820138.0,100996829.0,17.0,protein_coding,2,100820138.0,100996829.0
ENSG00000170486,12739,KRT72,3.104431216782585,11.0,protein_coding,12,52585588.0,52601538.0,False,11.0,protein_coding,12,52585588.0,52601538.0,11.0,protein_coding,12,52585588.0,52601538.0
ENSG00000170498,12740,KISS1,1.7459738300094807,10.0,protein_coding,1,204190340.0,204196491.0,False,10.0,protein_coding,1,204190340.0,204196491.0,10.0,protein_coding,1,204190340.0,204196491.0
ENSG00000170500,12741,LONRF2,5.704626739923774,13.0,protein_coding,2,100271874.0,100322501.0,False,13.0,protein_coding,2,100271874.0,100322501.0,13.0,protein_coding,2,100271874.0,100322501.0
ENSG00000170502,12742,NUDT9,2.044311577671843,13.0,protein_coding,4,87422572.0,87459455.0,False,13.0,protein_coding,4,87422572.0,87459455.0,13.0,protein_coding,4,87422572.0,87459455.0
ENSG00000170509,12743,HSD17B13,2.65902906497853,12.0,protein_coding,4,87303788.0,87322886.0,False,12.0,protein_coding,4,87303788.0,87322886.0,12.0,protein_coding,4,87303788.0,87322886.0
ENSG00000170515,12744,PA2G4,3.30624317218578,14.0,protein_coding,12,56104536.0,56113910.0,False,14.0,protein_coding,12,56104536.0,56113910.0,14.0,protein_coding,12,56104536.0,56113910.0
ENSG00000170516,12745,COX7B2,16.610540130905047,17.0,protein_coding,4,46734826.0,46909245.0,False,17.0,protein_coding,4,46734826.0,46909245.0,17.0,protein_coding,4,46734826.0,46909245.0
ENSG00000170522,12746,ELOVL6,4.630866809318317,10.0,protein_coding,4,110045845.0,110199199.0,False,10.0,protein_coding,4,110045845.0,110199199.0,10.0,protein_coding,4,110045845.0,110199199.0
ENSG00000170523,12747,KRT83,1.9111885518228555,3.0,protein_coding,12,52314300.0,52321398.0,False,3.0,protein_coding,12,52314300.0,52321398.0,3.0,protein_coding,12,52314300.0,52321398.0
ENSG00000170525,12748,PFKFB3,3.0311638939162826,21.0,protein_coding,10,6144933.0,6254644.0,False,21.0,protein_coding,10,6144933.0,6254644.0,21.0,protein_coding,10,6144933.0,6254644.0
ENSG00000170537,12749,TMC7,3.015054503045257,13.0,protein_coding,16,18983933.0,19063942.0,False,13.0,protein_coding,16,18983933.0,19063942.0,13.0,protein_coding,16,18983933.0,19063942.0
ENSG00000170540,12750,ARL6IP1,3.777827980900239,15.0,protein_coding,16,18791668.0,18801572.0,False,15.0,protein_coding,16,18791668.0,18801572.0,15.0,protein_coding,16,18791668.0,18801572.0
ENSG00000170542,12751,SERPINB9,2.75464378623872,6.0,protein_coding,6,2887269.0,2903309.0,False,6.0,protein_coding,6,2887269.0,2903309.0,6.0,protein_coding,6,2887269.0,2903309.0
ENSG00000170545,12752,SMAGP,2.3124260406933175,17.0,protein_coding,12,51244557.0,51270415.0,False,17.0,protein_coding,12,51244557.0,51270415.0,17.0,protein_coding,12,51244557.0,51270415.0
ENSG00000170549,12753,IRX1,2.365282344498195,4.0,protein_coding,5,3595831.0,3601403.0,True,4.0,protein_coding,5,3595831.0,3601403.0,4.0,protein_coding,5,3595831.0,3601403.0
ENSG00000170558,12754,CDH2,9.303312717670444,10.0,protein_coding,18,27932878.0,28177946.0,False,10.0,protein_coding,18,27932878.0,28177946.0,10.0,protein_coding,18,27932878.0,28177946.0
ENSG00000170561,12755,IRX2,2.6757390301896424,13.0,protein_coding,5,2745844.0,2751677.0,True,13.0,protein_coding,5,2745844.0,2751677.0,13.0,protein_coding,5,2745844.0,2751677.0
ENSG00000170571,12756,EMB,2.8353690838231684,12.0,protein_coding,5,50396191.0,50443248.0,False,12.0,protein_coding,5,50396191.0,50443248.0,12.0,protein_coding,5,50396191.0,50443248.0
ENSG00000170577,12757,SIX2,1.5441012767927578,8.0,protein_coding,2,45005181.0,45009452.0,True,8.0,protein_coding,2,45005181.0,45009452.0,8.0,protein_coding,2,45005181.0,45009452.0
ENSG00000170579,12758,DLGAP1,29.953681757091072,17.0,protein_coding,18,3496031.0,4455307.0,False,17.0,protein_coding,18,3496031.0,4455307.0,17.0,protein_coding,18,3496031.0,4455307.0
ENSG00000170581,12759,STAT2,2.5135768293221092,15.0,protein_coding,12,56341596.0,56360203.0,True,15.0,protein_coding,12,56341596.0,56360203.0,15.0,protein_coding,12,56341596.0,56360203.0
ENSG00000170584,12760,NUDCD2,2.0906938392345467,11.0,protein_coding,5,163446525.0,163460102.0,False,11.0,protein_coding,5,163446525.0,163460102.0,11.0,protein_coding,5,163446525.0,163460102.0
ENSG00000170604,12761,IRF2BP1,1.816813861264287,5.0,protein_coding,19,45883607.0,45886141.0,False,5.0,protein_coding,19,45883607.0,45886141.0,5.0,protein_coding,19,45883607.0,45886141.0
ENSG00000170605,12762,OR9K2,2.2711775253445663,7.0,protein_coding,12,55126405.0,55132750.0,False,7.0,protein_coding,12,55126405.0,55132750.0,7.0,protein_coding,12,55126405.0,55132750.0
ENSG00000170606,12763,HSPA4,2.7116004370704223,16.0,protein_coding,5,133052012.0,133106449.0,False,16.0,protein_coding,5,133052012.0,133106449.0,16.0,protein_coding,5,133052012.0,133106449.0
ENSG00000170608,12764,FOXA3,1.6787509004445722,3.0,protein_coding,19,45863988.0,45873797.0,True,3.0,protein_coding,19,45863988.0,45873797.0,3.0,protein_coding,19,45863988.0,45873797.0
ENSG00000170613,12765,GARIN3,36.14593317909405,4.0,protein_coding,5,157161845.0,157166264.0,False,4.0,protein_coding,5,157161845.0,157166264.0,4.0,protein_coding,5,157161845.0,157166264.0
ENSG00000170615,12766,SLC26A5,3.5900864396029952,15.0,protein_coding,7,103352729.0,103446207.0,False,15.0,protein_coding,7,103352729.0,103446207.0,15.0,protein_coding,7,103352729.0,103446207.0
ENSG00000170616,12767,,7.012416215541597,,,,,,False,,,,,,,,,,
ENSG00000170619,12768,COMMD5,1.7110294581932612,10.0,protein_coding,8,144841041.0,144853736.0,False,10.0,protein_coding,8,144841041.0,144853736.0,10.0,protein_coding,8,144841041.0,144853736.0
ENSG00000170624,12769,SGCD,10.266851673473214,14.0,protein_coding,5,155870343.0,156767788.0,False,14.0,protein_coding,5,155870343.0,156767788.0,14.0,protein_coding,5,155870343.0,156767788.0
ENSG00000170627,12770,GTSF1,2.693020007700932,11.0,protein_coding,12,54455949.0,54473602.0,False,11.0,protein_coding,12,54455949.0,54473602.0,11.0,protein_coding,12,54455949.0,54473602.0
ENSG00000170631,12771,ZNF16,2.026851264715096,15.0,protein_coding,8,144930357.0,144950888.0,True,15.0,protein_coding,8,144930357.0,144950888.0,15.0,protein_coding,8,144930357.0,144950888.0
ENSG00000170632,12772,ARMC10,2.5584795772862967,14.0,protein_coding,7,103074880.0,103099759.0,False,14.0,protein_coding,7,103074880.0,103099759.0,14.0,protein_coding,7,103074880.0,103099759.0
ENSG00000170633,12773,RNF34,2.1817155630013376,17.0,protein_coding,12,121400082.0,121430623.0,False,17.0,protein_coding,12,121400082.0,121430623.0,17.0,protein_coding,12,121400082.0,121430623.0
ENSG00000170634,12774,ACYP2,4.043515436274035,13.0,protein_coding,2,53970837.0,54305300.0,False,13.0,protein_coding,2,53970837.0,54305300.0,13.0,protein_coding,2,53970837.0,54305300.0
ENSG00000170638,12775,TRABD,2.322779704947192,10.0,protein_coding,22,50185912.0,50199598.0,False,10.0,protein_coding,22,50185912.0,50199598.0,10.0,protein_coding,22,50185912.0,50199598.0
ENSG00000170647,12776,,2.0670304789807763,,,,,,False,,,,,,,,,,
ENSG00000170653,12777,ATF7,2.7348724386017587,19.0,protein_coding,12,53507855.0,53626410.0,True,19.0,protein_coding,12,53507855.0,53626410.0,19.0,protein_coding,12,53507855.0,53626410.0
ENSG00000170667,12778,RASA4B,1.7498813722498963,15.0,protein_coding,7,102479975.0,102517777.0,False,15.0,protein_coding,7,102479975.0,102517777.0,15.0,protein_coding,7,102479975.0,102517777.0
ENSG00000170677,12779,SOCS6,2.2217905828088593,6.0,protein_coding,18,70289044.0,70330199.0,False,6.0,protein_coding,18,70289044.0,70330199.0,6.0,protein_coding,18,70289044.0,70330199.0
ENSG00000170681,12780,CAVIN4,4.668280331803259,7.0,protein_coding,9,100578078.0,100588389.0,False,7.0,protein_coding,9,100578078.0,100588389.0,7.0,protein_coding,9,100578078.0,100588389.0
ENSG00000170683,12781,OR10A3,1.824687247847056,7.0,protein_coding,11,7937170.0,7941708.0,False,7.0,protein_coding,11,7937170.0,7941708.0,7.0,protein_coding,11,7937170.0,7941708.0
ENSG00000170684,12782,ZNF296,1.9893809315297837,10.0,protein_coding,19,45071499.0,45076478.0,True,10.0,protein_coding,19,45071499.0,45076478.0,10.0,protein_coding,19,45071499.0,45076478.0
ENSG00000170689,12783,HOXB9,1.6875097728208341,10.0,protein_coding,17,48621155.0,48626358.0,True,10.0,protein_coding,17,48621155.0,48626358.0,10.0,protein_coding,17,48621155.0,48626358.0
ENSG00000170703,12784,TTLL6,3.1330116081406816,16.0,protein_coding,17,48762233.0,48817229.0,False,16.0,protein_coding,17,48762233.0,48817229.0,16.0,protein_coding,17,48762233.0,48817229.0
ENSG00000170727,12785,,5.834939811634319,,,,,,False,,,,,,,,,,
ENSG00000170734,12786,POLH,2.8111757327501796,12.0,protein_coding,6,43576184.0,43620523.0,False,12.0,protein_coding,6,43576184.0,43620523.0,12.0,protein_coding,6,43576184.0,43620523.0
ENSG00000170743,12787,SYT9,5.220529750927323,17.0,protein_coding,11,7238777.0,7469043.0,False,17.0,protein_coding,11,7238777.0,7469043.0,17.0,protein_coding,11,7238777.0,7469043.0
ENSG00000170745,12788,KCNS3,2.309601744972597,12.0,protein_coding,2,17877846.0,18361616.0,False,12.0,protein_coding,2,17877846.0,18361616.0,12.0,protein_coding,2,17877846.0,18361616.0
ENSG00000170748,12789,RBMXL2,19.573222762283386,7.0,protein_coding,11,7088997.0,7091148.0,False,7.0,protein_coding,11,7088997.0,7091148.0,7.0,protein_coding,11,7088997.0,7091148.0
ENSG00000170759,12790,KIF5B,3.1171226794521734,11.0,protein_coding,10,32009014.0,32056425.0,False,11.0,protein_coding,10,32009014.0,32056425.0,11.0,protein_coding,10,32009014.0,32056425.0
ENSG00000170775,12791,GPR37,4.831205083852255,3.0,protein_coding,7,124743884.0,124765792.0,False,3.0,protein_coding,7,124743884.0,124765792.0,3.0,protein_coding,7,124743884.0,124765792.0
ENSG00000170776,12792,AKAP13,4.262448149406363,22.0,protein_coding,15,85380570.0,85749358.0,False,22.0,protein_coding,15,85380570.0,85749358.0,22.0,protein_coding,15,85380570.0,85749358.0
ENSG00000170777,12793,TPD52L3,36.91776493770857,11.0,protein_coding,9,6328374.0,6331891.0,False,11.0,protein_coding,9,6328374.0,6331891.0,11.0,protein_coding,9,6328374.0,6331891.0
ENSG00000170779,12794,CDCA4,1.7288507412743461,11.0,protein_coding,14,105009572.0,105021083.0,False,11.0,protein_coding,14,105009572.0,105021083.0,11.0,protein_coding,14,105009572.0,105021083.0
ENSG00000170782,12795,OR10A4,1.3581882152397693,3.0,protein_coding,11,6876624.0,6877619.0,False,3.0,protein_coding,11,6876624.0,6877619.0,3.0,protein_coding,11,6876624.0,6877619.0
ENSG00000170786,12796,SDR16C5,2.375760134276686,13.0,protein_coding,8,56300004.0,56320776.0,False,13.0,protein_coding,8,56300004.0,56320776.0,13.0,protein_coding,8,56300004.0,56320776.0
ENSG00000170788,12797,DYDC1,22.123984161576836,14.0,protein_coding,10,80336104.0,80356755.0,False,14.0,protein_coding,10,80336104.0,80356755.0,14.0,protein_coding,10,80336104.0,80356755.0
ENSG00000170790,12798,OR10A2,1.5620695913842864,6.0,protein_coding,11,6863056.0,6874717.0,False,6.0,protein_coding,11,6863056.0,6874717.0,6.0,protein_coding,11,6863056.0,6874717.0
ENSG00000170791,12799,CHCHD7,2.1180693555454977,18.0,protein_coding,8,56211685.0,56218809.0,False,18.0,protein_coding,8,56211685.0,56218809.0,18.0,protein_coding,8,56211685.0,56218809.0
ENSG00000170801,12800,HTRA3,2.3703362823030885,10.0,protein_coding,4,8269753.0,8307098.0,False,10.0,protein_coding,4,8269753.0,8307098.0,10.0,protein_coding,4,8269753.0,8307098.0
ENSG00000170802,12801,FOXN2,2.8660956815865983,17.0,protein_coding,2,48314636.0,48379295.0,True,17.0,protein_coding,2,48314636.0,48379295.0,17.0,protein_coding,2,48314636.0,48379295.0
ENSG00000170803,12802,,5.799881665789632,,,,,,False,,,,,,,,,,
ENSG00000170807,12803,LMOD2,15.517436781536102,12.0,protein_coding,7,123655865.0,123664290.0,False,12.0,protein_coding,7,123655865.0,123664290.0,12.0,protein_coding,7,123655865.0,123664290.0
ENSG00000170819,12804,BFSP2,2.2649595611179545,5.0,protein_coding,3,133400055.0,133475222.0,False,5.0,protein_coding,3,133400055.0,133475222.0,5.0,protein_coding,3,133400055.0,133475222.0
ENSG00000170820,12805,FSHR,3.339551062940376,12.0,protein_coding,2,48962156.0,49154527.0,False,12.0,protein_coding,2,48962156.0,49154527.0,12.0,protein_coding,2,48962156.0,49154527.0
ENSG00000170832,12806,USP32,4.122566107734675,13.0,protein_coding,17,60177326.0,60422470.0,False,13.0,protein_coding,17,60177326.0,60422470.0,13.0,protein_coding,17,60177326.0,60422470.0
ENSG00000170835,12807,CEL,12.200823141807783,17.0,protein_coding,9,133061980.0,133071861.0,False,17.0,protein_coding,9,133061980.0,133071861.0,17.0,protein_coding,9,133061980.0,133071861.0
ENSG00000170836,12808,PPM1D,2.6068911179126064,13.0,protein_coding,17,60600192.0,60666280.0,False,13.0,protein_coding,17,60600192.0,60666280.0,13.0,protein_coding,17,60600192.0,60666280.0
ENSG00000170837,12809,GPR27,3.3239069015745666,3.0,protein_coding,3,71753854.0,71756496.0,False,3.0,protein_coding,3,71753854.0,71756496.0,3.0,protein_coding,3,71753854.0,71756496.0
ENSG00000170848,12810,PSG6,3.1268171026202967,16.0,protein_coding,19,42902085.0,42919563.0,False,16.0,protein_coding,19,42902085.0,42919563.0,16.0,protein_coding,19,42902085.0,42919563.0
ENSG00000170852,12811,KBTBD2,2.5364525857985387,12.0,protein_coding,7,32868171.0,32894131.0,False,12.0,protein_coding,7,32868171.0,32894131.0,12.0,protein_coding,7,32868171.0,32894131.0
ENSG00000170854,12812,RIOX2,1.8435535573431567,18.0,protein_coding,3,97941817.0,97972457.0,False,18.0,protein_coding,3,97941817.0,97972457.0,18.0,protein_coding,3,97941817.0,97972457.0
ENSG00000170855,12813,TRIAP1,1.855883227035539,4.0,protein_coding,12,120443963.0,120446384.0,False,4.0,protein_coding,12,120443963.0,120446384.0,4.0,protein_coding,12,120443963.0,120446384.0
ENSG00000170860,12814,LSM3,3.0213409660740065,4.0,protein_coding,3,14178816.0,14201122.0,False,4.0,protein_coding,3,14178816.0,14201122.0,4.0,protein_coding,3,14178816.0,14201122.0
ENSG00000170866,12815,,6.36831772838931,,,,,,False,,,,,,,,,,
ENSG00000170871,12816,KIAA0232,3.6404723052548453,12.0,protein_coding,4,6781374.0,6884170.0,False,12.0,protein_coding,4,6781374.0,6884170.0,12.0,protein_coding,4,6781374.0,6884170.0
ENSG00000170873,12817,MTSS1,5.360786502357596,19.0,protein_coding,8,124550783.0,124728473.0,False,19.0,protein_coding,8,124550783.0,124728473.0,19.0,protein_coding,8,124550783.0,124728473.0
ENSG00000170876,12818,TMEM43,2.3088589250179132,8.0,protein_coding,3,14125014.0,14143680.0,False,8.0,protein_coding,3,14125014.0,14143680.0,8.0,protein_coding,3,14125014.0,14143680.0
ENSG00000170881,12819,RNF139,2.3776093848231743,5.0,protein_coding,8,124474879.0,124488618.0,False,5.0,protein_coding,8,124474879.0,124488618.0,5.0,protein_coding,8,124474879.0,124488618.0
ENSG00000170889,12820,RPS9,31.11724732941974,14.0,protein_coding,19,54200808.0,54249003.0,False,14.0,protein_coding,19,54200808.0,54249003.0,14.0,protein_coding,19,54200808.0,54249003.0
ENSG00000170890,12821,PLA2G1B,4.036499664061526,14.0,protein_coding,12,120322114.0,120327779.0,False,14.0,protein_coding,12,120322114.0,120327779.0,14.0,protein_coding,12,120322114.0,120327779.0
ENSG00000170891,12822,CYTL1,2.4881906416933153,11.0,protein_coding,4,5014585.0,5019458.0,False,11.0,protein_coding,4,5014585.0,5019458.0,11.0,protein_coding,4,5014585.0,5019458.0
ENSG00000170892,12823,TSEN34,1.9007712380713682,13.0,protein_coding,19,54189937.0,54194536.0,False,13.0,protein_coding,19,54189937.0,54194536.0,13.0,protein_coding,19,54189937.0,54194536.0
ENSG00000170893,12824,TRH,4.961639780187237,4.0,protein_coding,3,129974687.0,129977935.0,False,4.0,protein_coding,3,129974687.0,129977935.0,4.0,protein_coding,3,129974687.0,129977935.0
ENSG00000170899,12825,GSTA4,3.334715973960435,11.0,protein_coding,6,52977947.0,52995304.0,False,11.0,protein_coding,6,52977947.0,52995304.0,11.0,protein_coding,6,52977947.0,52995304.0
ENSG00000170903,12826,MSANTD4,2.2767632232045276,12.0,protein_coding,11,105995622.0,106022403.0,False,12.0,protein_coding,11,105995622.0,106022403.0,12.0,protein_coding,11,105995622.0,106022403.0
ENSG00000170906,12827,NDUFA3,3.2785396727803042,16.0,protein_coding,19,54102727.0,54109257.0,False,16.0,protein_coding,19,54102727.0,54109257.0,16.0,protein_coding,19,54102727.0,54109257.0
ENSG00000170909,12828,OSCAR,1.985335499862622,14.0,protein_coding,19,54094667.0,54102692.0,False,14.0,protein_coding,19,54094667.0,54102692.0,14.0,protein_coding,19,54094667.0,54102692.0
ENSG00000170915,12829,PAQR8,2.2743546476597296,9.0,protein_coding,6,52361420.0,52407777.0,False,9.0,protein_coding,6,52361420.0,52407777.0,9.0,protein_coding,6,52361420.0,52407777.0
ENSG00000170917,12830,NUDT6,1.6489657947983036,14.0,protein_coding,4,122888696.0,122922968.0,False,14.0,protein_coding,4,122888696.0,122922968.0,14.0,protein_coding,4,122888696.0,122922968.0
ENSG00000170920,12831,OR7G3,3.161988163787588,2.0,protein_coding,19,9126011.0,9126950.0,False,2.0,protein_coding,19,9126011.0,9126950.0,2.0,protein_coding,19,9126011.0,9126950.0
ENSG00000170921,12832,TANC2,10.699156675949103,16.0,protein_coding,17,62966234.0,63427703.0,False,16.0,protein_coding,17,62966234.0,63427703.0,16.0,protein_coding,17,62966234.0,63427703.0
ENSG00000170923,12833,OR7G2,1.7143605790898928,4.0,protein_coding,19,9100406.0,9107475.0,False,4.0,protein_coding,19,9100406.0,9107475.0,4.0,protein_coding,19,9100406.0,9107475.0
ENSG00000170925,12834,TEX13B,1.0584590124943403,3.0,protein_coding,X,107980863.0,107982370.0,False,3.0,protein_coding,X,107980863.0,107982370.0,3.0,protein_coding,X,107980863.0,107982370.0
ENSG00000170927,12835,PKHD1,9.778512059414311,15.0,protein_coding,6,51615298.0,52087613.0,False,15.0,protein_coding,6,51615298.0,52087613.0,15.0,protein_coding,6,51615298.0,52087613.0
ENSG00000170929,12836,OR1M1,1.703863691555357,6.0,protein_coding,19,9087060.0,9095669.0,False,6.0,protein_coding,19,9087060.0,9095669.0,6.0,protein_coding,19,9087060.0,9095669.0
ENSG00000170935,12837,NCBP2L,4.781140246484245,8.0,protein_coding,X,107774898.0,107795829.0,False,8.0,protein_coding,X,107774898.0,107795829.0,8.0,protein_coding,X,107774898.0,107795829.0
ENSG00000170946,12838,DNAJC24,2.517410857152327,15.0,protein_coding,11,31369839.0,31432835.0,False,15.0,protein_coding,11,31369839.0,31432835.0,15.0,protein_coding,11,31369839.0,31432835.0
ENSG00000170948,12839,MBD3L1,19.56326090506658,4.0,protein_coding,19,8832376.0,8843340.0,False,4.0,protein_coding,19,8832376.0,8843340.0,4.0,protein_coding,19,8832376.0,8843340.0
ENSG00000170949,12840,ZNF160,2.6092887487417706,18.0,protein_coding,19,53066605.0,53103434.0,True,18.0,protein_coding,19,53066605.0,53103434.0,18.0,protein_coding,19,53066605.0,53103434.0
ENSG00000170950,12841,PGK2,39.526247274047165,6.0,protein_coding,6,49785659.0,49787285.0,False,6.0,protein_coding,6,49785659.0,49787285.0,6.0,protein_coding,6,49785659.0,49787285.0
ENSG00000170953,12842,OR8B12,2.1002875719120357,4.0,protein_coding,11,124539634.0,124545333.0,False,4.0,protein_coding,11,124539634.0,124545333.0,4.0,protein_coding,11,124539634.0,124545333.0
